   253	2.03632700068e-09
   254	2.03110562291e-09
   255	2.02584632266e-09
   256	2.02086814106e-09
   257	2.01589481498e-09
   258	2.01088751105e-09
   259	2.00584476463e-09
   260	2.00076681101e-09
   261	1.99575828339e-09
   262	1.9909632653e-09
   263	1.9861354844e-09
   264	1.98127445868e-09
   265	1.97638070588e-09
   266	1.97145263055e-09
   267	1.96668155809e-09
   268	1.96352297215e-09
   269	1.95907866857e-09
   270	1.95460471155e-09
   271	1.95088289254e-09
   272	1.94652590054e-09
   273	1.9412205561e-09
   274	2.04217964521e-09
   275	2.03697754151e-09
   276	2.03173958999e-09
   277	2.02651745872e-09
   278	2.02156324811e-09
   279	2.01657397546e-09
   280	2.01154968529e-09
   281	2.00649058424e-09
   282	2.00139713492e-09
   283	1.99646526665e-09
   284	1.99165517652e-09
   285	1.98681130931e-09
   286	1.98193479951e-09
   287	1.97782151139e-09
   288	1.97208267404e-09
   289	1.96738795039e-09
   290	1.96439337589e-09
   291	1.95993453585e-09
   292	1.95544624751e-09
   293	1.9517574017e-09
   294	1.94738564249e-09
   295	2.04802950933e-09
   296	2.04284714211e-09
   297	2.03762861495e-09
   298	2.03237346038e-09
   299	2.02722890189e-09
   300	2.02225782936e-09
   301	2.01725185866e-09
   302	2.01281350072e-09
   303	2.00791810646e-09
   304	2.00298939042e-09
   305	1.99717280271e-09
   306	1.99234670982e-09
   307	1.98748729373e-09
   308	1.98259600861e-09
   309	1.97851358465e-09
   310	1.97373374375e-09
   311	1.968922427e-09
   312	1.96592323335e-09
   313	1.96128022647e-09
   314	1.95628837181e-09
   315	1.95175629045e-09
   316	2.05387695925e-09
   317	2.04871440137e-09
   318	2.04407063345e-09
   319	2.03901646114e-09
   320	2.0339275976e-09
   321	2.02793985581e-09
   322	2.02295226496e-09
   323	2.01793080025e-09
   324	2.01287438711e-09
   325	2.00861116757e-09
   326	2.00366657375e-09
   327	1.99868823741e-09
   328	1.99367603034e-09
   329	1.98862895297e-09
   330	1.98325640679e-09
   331	1.97831638357e-09
   332	1.97346119066e-09
   333	1.96880134516e-09
   334	1.96674778156e-09
   335	1.96209061706e-09
   336	1.9574028508e-09
   337	2.06062332303e-09
   338	2.05457856565e-09
   339	2.04939899939e-09
   340	2.04418297523e-09
   341	2.03893043409e-09
   342	2.03460900208e-09
   343	2.02946838442e-09
   344	2.02429156592e-09
   345	2.01907871713e-09
   346	2.01353677838e-09
   347	2.00842988635e-09
   348	2.00341193575e-09
   349	1.99858652253e-09
   350	1.9937295079e-09
   351	1.98925938023e-09
   352	1.98416320571e-09
   353	1.97903080586e-09
   354	1.97418248691e-09
   355	1.96950756439e-09
   356	1.96700270517e-09
   357	1.96250152277e-09
   358	2.0656964995e-09
   359	2.06129556254e-09
   360	2.05595964384e-09
   361	2.05058652624e-09
   362	2.04517542145e-09
   363	2.03958145033e-09
   364	2.03434771866e-09
   365	2.02936218779e-09
   366	2.02434230684e-09
   367	2.01971159636e-09
   368	2.01444684244e-09
   369	2.00914531193e-09
   370	2.00413392649e-09
   371	1.99929396261e-09
   372	1.99442112158e-09
   373	1.9895162334e-09
   374	1.98457820717e-09
   375	1.97960769179e-09
   376	1.97490339486e-09
   377	1.970214399e-09
   378	1.96787258508e-09
   379	2.07035584794e-09
   380	2.06633827467e-09
   381	2.06116017497e-09
   382	2.05598221359e-09
   383	2.05076872617e-09
   384	2.04579621576e-09
   385	2.04033021195e-09
   386	2.03507481206e-09
   387	2.03007288335e-09
   388	2.02503766672e-09
   389	2.01996737484e-09
   390	2.01486240927e-09
   391	2.00972364298e-09
   392	2.00485669401e-09
   393	2.00000164531e-09
   394	1.99511344561e-09
   395	1.99019275159e-09
   396	1.98523906812e-09
   397	1.98029818457e-09
   398	1.97581570844e-09
   399	1.97092089064e-09
   400	2.07645687235e-09
   401	2.07122100461e-09
   402	2.06703791285e-09
   403	2.06187879713e-09
   404	2.05668409308e-09
   405	2.05145418367e-09
   406	2.04618723228e-09
   407	2.04088433744e-09
   408	2.03580257154e-09
   409	2.03078420113e-09
   410	2.02573261585e-09
   411	2.02064595144e-09
   412	2.01552564074e-09
   413	2.010418677e-09
   414	2.0055792031e-09
   415	2.00070816383e-09
   416	1.99580534748e-09
   417	1.99158668229e-09
   418	1.98590059487e-09
   419	1.98103435853e-09
   420	1.97634612865e-09
   421	2.08255498976e-09
   422	2.07718587844e-09
   423	2.07177812722e-09
   424	2.06777329511e-09
   425	2.0625978564e-09
   426	2.05738632053e-09
   427	2.05213928433e-09
   428	2.04685550439e-09
   429	2.04153642526e-09
   430	2.03653000729e-09
   431	2.03149551163e-09
   432	2.02642716846e-09
   433	2.02132524333e-09
   434	2.01618859631e-09
   435	2.01115633337e-09
   436	2.0063019326e-09
   437	2.00141588018e-09
   438	1.99649700873e-09
   439	1.99154572923e-09
   440	1.98656207537e-09
   441	1.98177023924e-09
